0,-0.13510529551242917
1,-0.22542700092539653
2,0.08147262014869001
3,0.1440786362574449
4,-0.13737863262958674
5,-0.24278618663396184
6,0.07437172137224035
7,0.247311117177188
8,0.11404374613058482
9,0.13534698488767208
10,0.5243428623876533
11,0.9550888878823852
12,0.6585365233260055
13,0.8816165641115483
14,1.5022315408403173
15,2.600017993270196
16,2.138744048029754
17,2.517109027542686
18,3.106772550604715
19,4.40478484038816
20,3.496220873420635
21,4.14058245092898
22,5.042922488474057
23,6.904845837986767
24,5.719047341967582
25,6.465985260751037
26,7.303582441381843
27,9.387895982171933
28,7.704976604866748
29,8.750614935459383
30,9.710882440675814
31,12.313655461719668
32,10.414908115374585
33,11.447860421963187
34,12.290025117024507
35,14.977478740784367
36,12.604915334969748
37,13.812101329758033
38,14.777033499368104
39,17.841558249393266
40,15.200721452686281
41,16.65601938327987
42,17.680143430035937
43,21.185009295535586
44,18.346717717364832
45,20.01213016706143
46,21.16204081560609
47,25.007055722560594
48,22.033277271847357
49,23.562561835296044
50,24.657372190882327
51,28.42348685120157
52,25.044989931459142
53,26.702243587261258
54,28.033482202743635
55,31.95341291859847
56,28.470109913203554
57,30.300164408005397
58,31.763511255886527
59,35.90403255982359
60,32.208767099080106
61,34.21119883214781
62,35.71434132677195
63,40.18176784923537
64,36.13036910633606
65,38.23321705628702
66,39.47477530588758
67,43.82460428962079
68,39.627486738696106
69,41.46688333016793
70,42.90941067658874
71,47.20677617624513
72,43.0191571283119
73,45.01176148821187
74,46.10804945035548
75,50.277830305530465
76,46.77194489401997
77,48.810004964002175
78,50.528415597619265
79,54.93398175973243
80,50.6039655201167
81,52.73516979965015
82,54.4859037539626
83,59.06179410957996
84,54.726709396628515
85,56.957136107617266
86,58.59126111115034
87,63.35062364672047
88,58.90775131059924
89,61.22192826779559
90,62.83260518084964
91,67.80022783522332
92,63.592051632707864
93,65.99417421979288
94,67.59989656657513
95,72.71111619419894
96,68.3150199681131
97,70.87031486809349
98,72.53671886583308
99,77.68955872768308
100,73.20250361620883
101,75.54900636830031
102,77.42354999046859
103,82.53504989836443
104,77.87556610741423
105,80.17403283846559
106,82.21968129796593
107,87.14369014733204
108,83.06391344379605
109,85.34026089064781
110,87.68817505312877
111,92.37503431370271
112,87.84159510260855
113,90.10793922691714
114,92.66496042700706
115,97.10971240126611
116,92.73007321477084
117,94.99767877796043
118,97.7351557149615
119,101.98164165529523
120,97.92812296049321
121,100.30524528398685
122,102.17809753101238
123,106.37283219008253
124,103.07567792259576
125,105.41686612401459
126,107.4324173768154
127,111.69373795792802
128,108.62658235075222
129,111.36761534069711
130,112.43901558208661
131,117.5529562520892
132,114.22199955805644
133,116.71271816431437
134,117.79949342332866
135,122.95944192042762
136,119.46711647545244
137,121.87409671334373
138,123.11381630506153
139,128.2202601754719
140,124.66382453307874
141,127.02580595447914
142,128.44373362892463
143,133.44371595099133
144,129.98191911898633
145,132.24608511605572
146,133.9641590827256
147,138.78033015708118
148,135.1892360831594
149,137.34433969089952
150,139.25405861462752
151,143.76565898851663
152,140.4528853737181
153,142.50137855951115
154,144.68846487852753
155,148.8700151755325
156,144.8377960328782
157,146.78673563239607
158,149.17379886611548
159,152.99202444345778
160,149.7049353452681
161,151.79779938262826
162,154.32889781624857
163,157.757083142881
164,154.9730384418215
165,156.90572821510128
166,159.6130273163086
167,162.70248383692334
168,159.85796976113
169,161.80769484975093
170,164.5364689311409
171,167.3702572906491
172,164.14813159875695
173,166.04359911732828
174,168.7935080522745
175,171.4169415106243
176,168.51264994028742
177,170.38464318712175
178,173.07795879607727
179,175.49926434363027
180,173.02821589398346
181,174.9272664641371
182,177.50316901657055
183,179.7992597016027
184,177.0058670762318
185,178.8267990955727
186,181.41636613314319
187,183.5414432556418
188,181.38093499182253
189,183.1697698498288
190,185.6222392453949
191,187.8195895434411
192,186.10998439115545
193,188.00668953813175
194,189.21272937156252
195,192.7563882686967
196,190.88312943645963
197,192.78279739734765
198,194.07969916053008
199,197.47873994682558
200,195.78491053700498
201,197.547721948387
202,199.00852249059216
203,202.13006235229273
204,200.4481673029532
205,201.81774474133567
206,203.24525441798397
207,206.09325573125957
208,203.365597900674
209,204.68416119791286
210,206.40375113847372
211,208.8134024585521
212,208.00711382476223
213,209.0821915701291
214,211.02635681354448
215,212.94140567000827
216,211.96637322604403
217,212.86570983091093
218,214.71611302131507
219,216.38909351252173
220,215.45086696902362
221,216.26000070722984
222,218.38525491220514
223,219.6547835595611
224,218.77277938040402
225,219.48901806598062
226,221.70730264690724
227,222.67003858913185
228,222.82079566700463
229,223.50147581453064
230,225.796668419975
231,226.3524591228862
232,226.80707585652323
233,227.29303677644592
234,229.53556168232876
235,229.66560203318355
236,229.53126699502062
237,229.6995640462409
238,232.10841164385013
239,231.8634151291384
240,232.0188917709741
241,231.96176817181032
242,233.86580731023676
243,233.42356500820497
244,235.0135442447435
245,235.13204021595874
246,237.39584360018924
247,236.62581649044463
248,237.09502331774308
249,237.20284735851988
250,239.4502882368308
251,238.50216737991093
252,244.66066215707397
253,244.61094911727443
254,246.3003786086969
255,244.97817885471545
